merchant_id,Merch_ID_DE42,merchant_name,MCC_Code,MCC_Desc,merchant_country,merchant_risk_segment,event_date,transaction_count,total_amount,fraud_rate,cnp_rate,chargeback_rate_30d,refund_rate_7d,mcc_mismatch_rate,volume_spike_rate,settlement_account_changes_30d,avg_ip_risk,laundering_risk_score,risk_event_type
M0001279,MID425637648,MERCHANT_01279,6011,Automated Cash Disbursements,FRA,LOW,2025-06-30,69,7399.01,0.13043478260869565,0.37681159420289856,0.043478260869565216,0.08246570080192445,0.028985507246376812,0.028985507246376812,1,22.040579710144925,28.1,normal_monitoring
M0001280,MID413691632,MERCHANT_01280,5311,Department Stores,USA,LOW,2025-06-30,60,9219.09,0.11666666666666667,0.38333333333333336,0.03333333333333333,0.12964815658976023,0.05,0.0,0,20.89,7.3,normal_monitoring
M0001281,MID302056043,MERCHANT_01281,5411,"Grocery Stores, Supermarkets",USA,MEDIUM,2025-06-30,70,7680.69,0.1,0.34285714285714286,0.04285714285714286,0.10256106280685023,0.02857142857142857,0.0,4,22.708571428571428,49.4,normal_monitoring
M0001282,MID535946073,MERCHANT_01282,5311,Department Stores,USA,HIGH,2025-06-30,82,17594.33,0.35365853658536583,0.36585365853658536,0.07317073170731707,0.3475368492286534,0.14634146341463414,0.13414634146341464,3,21.464634146341464,100.0,merchant_laundering_watch
M0001283,MID865668332,MERCHANT_01283,5812,"Eating Places, Restaurants",USA,MEDIUM,2025-06-30,78,12818.46,0.07692307692307693,0.2564102564102564,0.05128205128205128,0.10358889673049577,0.038461538461538464,0.02564102564102564,1,22.78333333333333,39.5,normal_monitoring
M0001284,MID181076650,MERCHANT_01284,5732,Electronics Sales,GBR,HIGH,2025-06-30,83,18714.0,0.37349397590361444,0.3493975903614458,0.07228915662650602,0.4065762293032568,0.1566265060240964,0.04819277108433735,4,21.440963855421685,100.0,merchant_laundering_watch
M0001285,MID558890939,MERCHANT_01285,5999,Miscellaneous Retail Stores,USA,LOW,2025-06-30,75,11528.43,0.13333333333333333,0.3466666666666667,0.10666666666666667,0.168987094542601,0.06666666666666667,0.05333333333333334,0,20.652,20.9,chargeback_watch
M0001286,MID515916734,MERCHANT_01286,5999,Miscellaneous Retail Stores,GBR,MEDIUM,2025-06-30,74,7960.85,0.12162162162162163,0.32432432432432434,0.0945945945945946,0.0869149907393454,0.05405405405405406,0.02702702702702703,5,20.43918918918919,77.7,merchant_laundering_watch
M0001287,MID732858636,MERCHANT_01287,5999,Miscellaneous Retail Stores,USA,LOW,2025-06-30,45,5120.96,0.2,0.35555555555555557,0.1111111111111111,0.27470766381098677,0.06666666666666667,0.044444444444444446,3,19.877777777777776,65.2,chargeback_watch
M0001288,MID266892588,MERCHANT_01288,5814,Fast Food Restaurants,GBR,LOW,2025-06-30,69,11873.77,0.057971014492753624,0.30434782608695654,0.07246376811594203,0.058012053120324716,0.07246376811594203,0.08695652173913043,0,20.34927536231884,18.3,normal_monitoring
M0001289,MID520046077,MERCHANT_01289,7994,Video Game Arcades,NGA,LOW,2025-06-30,66,8648.06,0.22727272727272727,0.3484848484848485,0.07575757575757576,0.153629297203725,0.0,0.030303030303030304,3,26.742424242424242,57.6,normal_monitoring
M0001290,MID229553658,MERCHANT_01290,5814,Fast Food Restaurants,GBR,MEDIUM,2025-06-30,66,10979.77,0.15151515151515152,0.4696969696969697,0.09090909090909091,0.18098758161565454,0.015151515151515152,0.07575757575757576,1,21.707575757575757,39.3,chargeback_watch
M0001291,MID169419383,MERCHANT_01291,5411,"Grocery Stores, Supermarkets",ESP,LOW,2025-06-30,58,9388.93,0.1896551724137931,0.27586206896551724,0.08620689655172414,0.13057525727522507,0.0,0.034482758620689655,3,20.360344827586207,56.1,chargeback_watch
M0001292,MID677155967,MERCHANT_01292,5411,"Grocery Stores, Supermarkets",USA,LOW,2025-06-30,82,11664.83,0.14634146341463414,0.32926829268292684,0.0975609756097561,0.1740885695365263,0.04878048780487805,0.04878048780487805,0,22.77926829268293,20.3,chargeback_watch
M0001293,MID252582259,MERCHANT_01293,5411,"Grocery Stores, Supermarkets",AUS,LOW,2025-06-30,65,6792.72,0.24615384615384617,0.36923076923076925,0.09230769230769231,0.2431186451161948,0.0,0.03076923076923077,1,21.639999999999997,30.4,chargeback_watch
M0001294,MID475557444,MERCHANT_01294,4511,"Airlines, Air Carriers",ESP,MEDIUM,2025-06-30,76,13448.14,0.11842105263157894,0.2631578947368421,0.05263157894736842,0.1400184160262182,0.013157894736842105,0.02631578947368421,1,19.455263157894734,40.2,normal_monitoring
M0001295,MID886220446,MERCHANT_01295,4829,Wire Transfer Money Orders,GBR,LOW,2025-06-30,63,7508.38,0.1111111111111111,0.36507936507936506,0.031746031746031744,0.1514591241086069,0.015873015873015872,0.031746031746031744,0,20.150793650793652,15.1,normal_monitoring
M0001296,MID616322057,MERCHANT_01296,5411,"Grocery Stores, Supermarkets",GBR,LOW,2025-06-30,77,14178.44,0.07792207792207792,0.33766233766233766,0.03896103896103896,0.12720974519749298,0.03896103896103896,0.06493506493506493,0,20.801298701298702,14.8,normal_monitoring
M0001297,MID571615815,MERCHANT_01297,7011,"Hotels, Motels, Resorts",BRA,LOW,2025-06-30,74,11037.86,0.22972972972972974,0.35135135135135137,0.06756756756756757,0.23730701920387345,0.02702702702702703,0.05405405405405406,1,26.21756756756757,29.7,normal_monitoring
M0001298,MID693846997,MERCHANT_01298,5732,Electronics Sales,GBR,LOW,2025-06-30,62,13707.470000000001,0.11290322580645161,0.3387096774193548,0.04838709677419355,0.10106346642203198,0.016129032258064516,0.06451612903225806,0,20.225806451612904,19.8,normal_monitoring
M0001299,MID297572042,MERCHANT_01299,5812,"Eating Places, Restaurants",GBR,LOW,2025-06-30,64,7449.0,0.109375,0.34375,0.109375,0.11217950682602268,0.03125,0.0625,0,20.3828125,20.3,chargeback_watch
M0001300,MID773541316,MERCHANT_01300,4829,Wire Transfer Money Orders,USA,HIGH,2025-06-30,77,11398.69,0.1038961038961039,0.2857142857142857,0.025974025974025976,0.11703497780985869,0.012987012987012988,0.05194805194805195,4,20.354545454545455,71.2,normal_monitoring
M0001301,MID405678941,MERCHANT_01301,7994,Video Game Arcades,GBR,LOW,2025-06-30,72,9251.6,0.05555555555555555,0.3055555555555556,0.05555555555555555,0.07345217105376348,0.041666666666666664,0.027777777777777776,2,21.068055555555556,26.4,normal_monitoring
M0001302,MID798557548,MERCHANT_01302,5812,"Eating Places, Restaurants",USA,LOW,2025-06-30,60,7366.68,0.2,0.23333333333333334,0.03333333333333333,0.23527815667827376,0.016666666666666666,0.016666666666666666,1,20.596666666666668,38.1,normal_monitoring
M0001303,MID272744178,MERCHANT_01303,5812,"Eating Places, Restaurants",USA,LOW,2025-06-30,59,9922.16,0.1016949152542373,0.3050847457627119,0.03389830508474576,0.07169450847389841,0.03389830508474576,0.05084745762711865,0,20.13050847457627,14.8,normal_monitoring
M0001304,MID166988826,MERCHANT_01304,5999,Miscellaneous Retail Stores,ESP,LOW,2025-06-30,53,6147.64,0.1509433962264151,0.39622641509433965,0.09433962264150944,0.1400191724688737,0.0,0.018867924528301886,1,20.70566037735849,29.2,chargeback_watch
M0001305,MID343440137,MERCHANT_01305,5411,"Grocery Stores, Supermarkets",GBR,LOW,2025-06-30,67,11137.69,0.08955223880597014,0.31343283582089554,0.04477611940298507,0.05959704997842155,0.07462686567164178,0.04477611940298507,0,21.98507462686567,20.2,normal_monitoring
M0001306,MID467980581,MERCHANT_01306,7011,"Hotels, Motels, Resorts",NGA,MEDIUM,2025-06-30,66,8031.8,0.22727272727272727,0.36363636363636365,0.06060606060606061,0.20404737448749824,0.06060606060606061,0.10606060606060606,3,27.356060606060606,67.8,normal_monitoring
M0001307,MID572518380,MERCHANT_01307,5732,Electronics Sales,USA,LOW,2025-06-30,63,12644.79,0.12698412698412698,0.2857142857142857,0.1111111111111111,0.1699708945394468,0.031746031746031744,0.047619047619047616,0,21.16349206349206,30.0,chargeback_watch
M0001308,MID954063410,MERCHANT_01308,5732,Electronics Sales,FRA,LOW,2025-06-30,75,11191.54,0.14666666666666667,0.37333333333333335,0.06666666666666667,0.19246043322781284,0.04,0.02666666666666667,0,20.858666666666668,20.6,normal_monitoring
M0001309,MID383977840,MERCHANT_01309,6051,Non-Financial Institutions - Currency Dealers,ESP,MEDIUM,2025-06-30,70,10934.24,0.15714285714285714,0.2714285714285714,0.1,0.15529943868946774,0.04285714285714286,0.04285714285714286,2,20.18,45.7,chargeback_watch
M0001310,MID546340233,MERCHANT_01310,4511,"Airlines, Air Carriers",USA,LOW,2025-06-30,72,10741.94,0.09722222222222222,0.3333333333333333,0.1111111111111111,0.08476272707442115,0.013888888888888888,0.08333333333333333,1,20.24722222222222,21.6,chargeback_watch
M0001311,MID148478709,MERCHANT_01311,4829,Wire Transfer Money Orders,ESP,LOW,2025-06-30,61,6461.76,0.11475409836065574,0.36065573770491804,0.08196721311475409,0.14104371606659155,0.03278688524590164,0.06557377049180328,1,22.031147540983607,29.7,chargeback_watch
M0001312,MID818574663,MERCHANT_01312,4511,"Airlines, Air Carriers",GBR,LOW,2025-06-30,75,11932.93,0.12,0.37333333333333335,0.04,0.1208746237907953,0.05333333333333334,0.04,0,22.864,16.1,normal_monitoring
M0001313,MID392627185,MERCHANT_01313,5411,"Grocery Stores, Supermarkets",ESP,LOW,2025-06-30,66,15336.85,0.19696969696969696,0.36363636363636365,0.06060606060606061,0.15674668404113765,0.0,0.015151515151515152,4,19.865151515151513,60.9,normal_monitoring
M0001314,MID905606062,MERCHANT_01314,4722,Travel Agencies,ESP,LOW,2025-06-30,60,9397.24,0.18333333333333332,0.35,0.1,0.24565936917880776,0.05,0.03333333333333333,0,22.14333333333333,27.8,chargeback_watch
M0001315,MID407287418,MERCHANT_01315,5945,"Hobby, Toy, and Game Shops",IND,LOW,2025-06-30,49,5786.72,0.12244897959183673,0.32653061224489793,0.02040816326530612,0.1253654683026985,0.08163265306122448,0.08163265306122448,1,20.73673469387755,29.0,normal_monitoring
M0001316,MID593334535,MERCHANT_01316,5732,Electronics Sales,CAN,LOW,2025-06-30,60,6761.44,0.13333333333333333,0.38333333333333336,0.06666666666666667,0.1172033436997669,0.06666666666666667,0.0,0,20.404999999999998,15.4,normal_monitoring
M0001317,MID935318479,MERCHANT_01317,5814,Fast Food Restaurants,AUS,LOW,2025-06-30,69,9408.84,0.15942028985507245,0.43478260869565216,0.07246376811594203,0.13932986771469363,0.043478260869565216,0.028985507246376812,0,20.71159420289855,25.0,normal_monitoring
M0001318,MID293148954,MERCHANT_01318,4829,Wire Transfer Money Orders,SGP,MEDIUM,2025-06-30,71,10277.1,0.09859154929577464,0.323943661971831,0.056338028169014086,0.10542862258706975,0.014084507042253521,0.0,3,19.44788732394366,51.0,normal_monitoring
M0001319,MID665997038,MERCHANT_01319,7994,Video Game Arcades,USA,LOW,2025-06-30,58,15891.76,0.08620689655172414,0.3793103448275862,0.08620689655172414,0.08654975492152031,0.034482758620689655,0.08620689655172414,0,21.632758620689657,13.5,chargeback_watch
M0001320,MID781358061,MERCHANT_01320,4511,"Airlines, Air Carriers",USA,MEDIUM,2025-06-30,78,11328.62,0.08974358974358974,0.3333333333333333,0.10256410256410256,0.13761946659092172,0.01282051282051282,0.05128205128205128,1,20.016666666666666,35.6,chargeback_watch
M0001321,MID691682173,MERCHANT_01321,5999,Miscellaneous Retail Stores,USA,LOW,2025-06-30,66,7128.05,0.13636363636363635,0.3333333333333333,0.06060606060606061,0.11727506848864067,0.015151515151515152,0.045454545454545456,0,21.386363636363637,15.6,normal_monitoring
M0001322,MID634615408,MERCHANT_01322,5411,"Grocery Stores, Supermarkets",GBR,LOW,2025-06-30,66,8533.3,0.12121212121212122,0.3484848484848485,0.07575757575757576,0.11744836696822293,0.015151515151515152,0.015151515151515152,0,22.293939393939397,22.3,normal_monitoring
M0001323,MID271936483,MERCHANT_01323,5999,Miscellaneous Retail Stores,GBR,LOW,2025-06-30,64,7885.46,0.140625,0.484375,0.09375,0.10501705884571301,0.0,0.046875,1,20.7953125,20.0,chargeback_watch
M0001324,MID969061673,MERCHANT_01324,5999,Miscellaneous Retail Stores,CAN,MEDIUM,2025-06-30,71,11502.57,0.09859154929577464,0.28169014084507044,0.056338028169014086,0.12649834353779085,0.04225352112676056,0.028169014084507043,1,21.0,34.0,normal_monitoring
M0001325,MID637795742,MERCHANT_01325,5411,"Grocery Stores, Supermarkets",GBR,LOW,2025-06-30,60,8422.74,0.11666666666666667,0.3,0.05,0.05533094510881519,0.05,0.1,1,21.209999999999997,32.2,normal_monitoring
M0001326,MID637347877,MERCHANT_01326,5945,"Hobby, Toy, and Game Shops",CAN,LOW,2025-06-30,65,10267.35,0.13846153846153847,0.38461538461538464,0.03076923076923077,0.198468987472118,0.046153846153846156,0.06153846153846154,0,21.16769230769231,19.4,normal_monitoring
M0001327,MID450231452,MERCHANT_01327,4829,Wire Transfer Money Orders,ARE,LOW,2025-06-30,76,9490.49,0.18421052631578946,0.34210526315789475,0.07894736842105263,0.20851927598625739,0.039473684210526314,0.013157894736842105,0,25.771052631578947,25.8,normal_monitoring
M0001328,MID921076998,MERCHANT_01328,6051,Non-Financial Institutions - Currency Dealers,GBR,LOW,2025-06-30,64,7226.29,0.140625,0.28125,0.140625,0.16046936211060014,0.0625,0.03125,0,21.9140625,25.0,chargeback_watch
M0001329,MID366053683,MERCHANT_01329,5411,"Grocery Stores, Supermarkets",GBR,LOW,2025-06-30,75,9304.1,0.06666666666666667,0.24,0.04,0.07210240594573797,0.04,0.02666666666666667,0,22.387999999999998,10.7,normal_monitoring
M0001330,MID499100330,MERCHANT_01330,5814,Fast Food Restaurants,BRA,MEDIUM,2025-06-30,77,12000.3,0.23376623376623376,0.44155844155844154,0.09090909090909091,0.1779626062908778,0.06493506493506493,0.012987012987012988,2,25.964935064935066,58.1,chargeback_watch
M0001331,MID990533070,MERCHANT_01331,4829,Wire Transfer Money Orders,ARE,HIGH,2025-06-30,82,15205.11,0.3902439024390244,0.25609756097560976,0.15853658536585366,0.519224627813931,0.13414634146341464,0.13414634146341464,4,26.171951219512195,100.0,merchant_laundering_watch
M0001332,MID675384560,MERCHANT_01332,4511,"Airlines, Air Carriers",AUS,LOW,2025-06-30,74,8377.88,0.1891891891891892,0.40540540540540543,0.04054054054054054,0.10170980866251078,0.0,0.04054054054054054,2,26.447297297297297,36.9,normal_monitoring
M0001333,MID485674073,MERCHANT_01333,5411,"Grocery Stores, Supermarkets",GBR,LOW,2025-06-30,64,8729.18,0.171875,0.375,0.078125,0.15425606920581406,0.0,0.0625,0,22.021875,21.4,normal_monitoring
M0001334,MID895910080,MERCHANT_01334,5732,Electronics Sales,USA,LOW,2025-06-30,67,8768.16,0.13432835820895522,0.3283582089552239,0.08955223880597014,0.1759865401241251,0.05970149253731343,0.04477611940298507,0,22.6955223880597,30.7,chargeback_watch
M0001335,MID298787498,MERCHANT_01335,5945,"Hobby, Toy, and Game Shops",FRA,LOW,2025-06-30,62,5378.14,0.11290322580645161,0.20967741935483872,0.06451612903225806,0.1530840860373196,0.0,0.016129032258064516,0,20.69516129032258,11.2,normal_monitoring
M0001336,MID566754433,MERCHANT_01336,5945,"Hobby, Toy, and Game Shops",IND,LOW,2025-06-30,74,9980.1,0.14864864864864866,0.3108108108108108,0.06756756756756757,0.19389441192366338,0.02702702702702703,0.0,0,22.072972972972973,24.6,normal_monitoring
M0001337,MID207514332,MERCHANT_01337,4829,Wire Transfer Money Orders,GBR,LOW,2025-06-30,79,9037.97,0.12658227848101267,0.3291139240506329,0.11392405063291139,0.06413899616402649,0.02531645569620253,0.0379746835443038,1,22.911392405063292,28.7,chargeback_watch
M0001338,MID114868115,MERCHANT_01338,5999,Miscellaneous Retail Stores,GBR,LOW,2025-06-30,61,6736.84,0.13114754098360656,0.3114754098360656,0.08196721311475409,0.06114510414340147,0.01639344262295082,0.03278688524590164,0,21.950819672131146,17.5,chargeback_watch
M0001339,MID588267550,MERCHANT_01339,5945,"Hobby, Toy, and Game Shops",USA,LOW,2025-06-30,58,6876.49,0.06896551724137931,0.3448275862068966,0.034482758620689655,0.11921815174129285,0.017241379310344827,0.017241379310344827,0,20.53793103448276,15.3,normal_monitoring
M0001340,MID751878010,MERCHANT_01340,5814,Fast Food Restaurants,DEU,MEDIUM,2025-06-30,78,13109.97,0.20512820512820512,0.4358974358974359,0.1282051282051282,0.21142895221371538,0.038461538461538464,0.02564102564102564,5,23.652564102564103,87.0,merchant_laundering_watch
M0001341,MID589155184,MERCHANT_01341,5411,"Grocery Stores, Supermarkets",GBR,LOW,2025-06-30,64,7288.4400000000005,0.0625,0.296875,0.0625,0.06789745348649148,0.015625,0.0,0,21.8390625,12.7,normal_monitoring
M0001342,MID464355592,MERCHANT_01342,4722,Travel Agencies,USA,LOW,2025-06-30,68,7627.27,0.1323529411764706,0.47058823529411764,0.08823529411764706,0.1340669391289065,0.0,0.07352941176470588,0,20.480882352941176,21.4,chargeback_watch
M0001343,MID748209901,MERCHANT_01343,5999,Miscellaneous Retail Stores,DEU,MEDIUM,2025-06-30,66,7401.76,0.25757575757575757,0.3787878787878788,0.10606060606060606,0.16659011085732273,0.030303030303030304,0.030303030303030304,4,26.145454545454545,77.6,merchant_laundering_watch
M0001344,MID132412512,MERCHANT_01344,5732,Electronics Sales,AUS,MEDIUM,2025-06-30,67,9299.12,0.07462686567164178,0.43283582089552236,0.029850746268656716,0.0634604655187036,0.04477611940298507,0.014925373134328358,3,20.702985074626863,49.8,normal_monitoring
M0001345,MID301410738,MERCHANT_01345,5812,"Eating Places, Restaurants",GBR,LOW,2025-06-30,63,10792.86,0.12698412698412698,0.38095238095238093,0.031746031746031744,0.1609642420193404,0.015873015873015872,0.031746031746031744,0,21.215873015873015,17.1,normal_monitoring
M0001346,MID899841544,MERCHANT_01346,5732,Electronics Sales,CAN,MEDIUM,2025-06-30,82,11470.0,0.13414634146341464,0.2926829268292683,0.06097560975609756,0.12028369056087618,0.036585365853658534,0.024390243902439025,3,21.307317073170733,55.5,normal_monitoring
M0001347,MID558369762,MERCHANT_01347,6011,Automated Cash Disbursements,GBR,LOW,2025-06-30,69,15199.529999999999,0.18840579710144928,0.37681159420289856,0.028985507246376812,0.10340448185129646,0.028985507246376812,0.014492753623188406,0,21.982608695652175,17.4,normal_monitoring
M0001348,MID580529951,MERCHANT_01348,5411,"Grocery Stores, Supermarkets",FRA,LOW,2025-06-30,84,12183.64,0.17857142857142858,0.42857142857142855,0.08333333333333333,0.207067617797129,0.03571428571428571,0.07142857142857142,0,21.567857142857143,26.9,chargeback_watch
M0001349,MID648142562,MERCHANT_01349,5999,Miscellaneous Retail Stores,GBR,LOW,2025-06-30,53,14288.970000000001,0.05660377358490566,0.37735849056603776,0.05660377358490566,0.08435043308216575,0.018867924528301886,0.05660377358490566,0,21.054716981132078,10.6,normal_monitoring
M0001350,MID472770919,MERCHANT_01350,5411,"Grocery Stores, Supermarkets",GBR,LOW,2025-06-30,80,14818.51,0.0375,0.325,0.0625,0.07509656765607492,0.0375,0.0625,0,23.715,15.1,normal_monitoring
M0001351,MID378303065,MERCHANT_01351,5311,Department Stores,USA,LOW,2025-06-30,75,10840.29,0.12,0.3466666666666667,0.10666666666666667,0.08847590779004186,0.04,0.04,0,21.334666666666667,25.5,chargeback_watch
M0001352,MID482551718,MERCHANT_01352,4511,"Airlines, Air Carriers",GBR,LOW,2025-06-30,72,11495.91,0.08333333333333333,0.3194444444444444,0.06944444444444445,0.061208678480429136,0.0,0.041666666666666664,0,20.952777777777776,15.7,normal_monitoring
M0001353,MID438711290,MERCHANT_01353,5732,Electronics Sales,AUS,LOW,2025-06-30,67,9603.95,0.13432835820895522,0.3582089552238806,0.04477611940298507,0.06931481866871034,0.014925373134328358,0.05970149253731343,0,20.73283582089552,14.2,normal_monitoring
M0001354,MID440446301,MERCHANT_01354,5812,"Eating Places, Restaurants",AUS,LOW,2025-06-30,58,6572.65,0.13793103448275862,0.3103448275862069,0.1206896551724138,0.13725911723146417,0.034482758620689655,0.034482758620689655,0,20.651724137931033,25.6,chargeback_watch
M0001355,MID971231879,MERCHANT_01355,7011,"Hotels, Motels, Resorts",GBR,LOW,2025-06-30,70,10433.83,0.12857142857142856,0.3,0.02857142857142857,0.13643240176113905,0.014285714285714285,0.07142857142857142,0,20.795714285714286,15.6,normal_monitoring
M0001356,MID816049558,MERCHANT_01356,5732,Electronics Sales,USA,HIGH,2025-06-30,69,8255.87,0.07246376811594203,0.2898550724637681,0.043478260869565216,0.07377852588711176,0.028985507246376812,0.014492753623188406,2,20.946376811594202,53.4,normal_monitoring
M0001357,MID102656744,MERCHANT_01357,5945,"Hobby, Toy, and Game Shops",GBR,LOW,2025-06-30,61,12086.34,0.08196721311475409,0.32786885245901637,0.04918032786885246,0.08034861739020646,0.04918032786885246,0.03278688524590164,0,21.413114754098363,14.4,normal_monitoring
M0001358,MID524784724,MERCHANT_01358,5999,Miscellaneous Retail Stores,IND,LOW,2025-06-30,80,9143.97,0.125,0.4375,0.1125,0.09809198435194436,0.0125,0.0375,0,21.12875,17.7,chargeback_watch
M0001359,MID263397360,MERCHANT_01359,4722,Travel Agencies,GBR,LOW,2025-06-30,67,9435.83,0.14925373134328357,0.3582089552238806,0.04477611940298507,0.0880498105390554,0.04477611940298507,0.0,1,21.888059701492537,33.4,normal_monitoring
M0001360,MID176957751,MERCHANT_01360,5411,"Grocery Stores, Supermarkets",BRA,LOW,2025-06-30,71,6600.72,0.2112676056338028,0.38028169014084506,0.09859154929577464,0.1546257690981495,0.028169014084507043,0.014084507042253521,1,26.771830985915493,30.5,chargeback_watch
M0001361,MID773482306,MERCHANT_01361,5411,"Grocery Stores, Supermarkets",IND,MEDIUM,2025-06-30,60,9470.33,0.16666666666666666,0.3,0.08333333333333333,0.13915863725532834,0.06666666666666667,0.05,1,22.258333333333333,40.4,chargeback_watch
M0001362,MID624425146,MERCHANT_01362,7011,"Hotels, Motels, Resorts",SGP,LOW,2025-06-30,68,8852.01,0.1323529411764706,0.3235294117647059,0.058823529411764705,0.08801220765446154,0.029411764705882353,0.029411764705882353,0,22.349999999999998,15.6,normal_monitoring
M0001363,MID481417304,MERCHANT_01363,5945,"Hobby, Toy, and Game Shops",GBR,MEDIUM,2025-06-30,64,11221.89,0.203125,0.40625,0.125,0.2779986687492186,0.015625,0.09375,2,22.16875,58.6,chargeback_watch
M0001364,MID298802095,MERCHANT_01364,5732,Electronics Sales,GBR,LOW,2025-06-30,61,7947.83,0.11475409836065574,0.26229508196721313,0.09836065573770492,0.07360875847924407,0.04918032786885246,0.03278688524590164,1,18.908196721311477,28.6,chargeback_watch
M0001365,MID659760690,MERCHANT_01365,5999,Miscellaneous Retail Stores,GBR,LOW,2025-06-30,53,5875.25,0.09433962264150944,0.39622641509433965,0.07547169811320754,0.09814832995747766,0.018867924528301886,0.07547169811320754,0,22.27358490566038,15.3,normal_monitoring
M0001366,MID176605371,MERCHANT_01366,4511,"Airlines, Air Carriers",ARE,LOW,2025-06-30,69,11295.41,0.2028985507246377,0.2463768115942029,0.07246376811594203,0.12229193073837452,0.028985507246376812,0.057971014492753624,4,27.979710144927534,58.4,normal_monitoring
M0001367,MID168814479,MERCHANT_01367,5814,Fast Food Restaurants,CAN,LOW,2025-06-30,63,7042.22,0.15873015873015872,0.30158730158730157,0.12698412698412698,0.22056414576959413,0.047619047619047616,0.047619047619047616,0,21.33809523809524,19.6,chargeback_watch
M0001368,MID720805384,MERCHANT_01368,5999,Miscellaneous Retail Stores,GBR,MEDIUM,2025-06-30,72,10169.08,0.125,0.3888888888888889,0.08333333333333333,0.13191966179522774,0.0,0.06944444444444445,2,21.595833333333335,52.8,chargeback_watch
M0001369,MID610918927,MERCHANT_01369,4722,Travel Agencies,BRA,MEDIUM,2025-06-30,63,6928.32,0.2222222222222222,0.3333333333333333,0.047619047619047616,0.23400605646720804,0.031746031746031744,0.015873015873015872,5,26.69206349206349,62.9,normal_monitoring
M0001370,MID797097781,MERCHANT_01370,5999,Miscellaneous Retail Stores,IND,LOW,2025-06-30,71,12511.07,0.15492957746478872,0.30985915492957744,0.07042253521126761,0.14335762851288142,0.014084507042253521,0.014084507042253521,0,20.056338028169016,19.9,normal_monitoring
M0001371,MID739254717,MERCHANT_01371,4511,"Airlines, Air Carriers",GBR,LOW,2025-06-30,60,14059.8,0.18333333333333332,0.45,0.06666666666666667,0.25563337158346294,0.016666666666666666,0.05,0,21.473333333333336,23.5,normal_monitoring
M0001372,MID458183867,MERCHANT_01372,6011,Automated Cash Disbursements,USA,LOW,2025-06-30,54,7286.17,0.09259259259259259,0.2777777777777778,0.07407407407407407,0.10052710231118867,0.018518518518518517,0.1111111111111111,0,21.73148148148148,17.1,normal_monitoring
M0001373,MID934465498,MERCHANT_01373,5732,Electronics Sales,AUS,LOW,2025-06-30,75,12381.6,0.17333333333333334,0.24,0.06666666666666667,0.10872959013408344,0.08,0.04,1,19.945333333333334,30.2,normal_monitoring
M0001374,MID148543410,MERCHANT_01374,5812,"Eating Places, Restaurants",IND,LOW,2025-06-30,67,9239.73,0.11940298507462686,0.29850746268656714,0.029850746268656716,0.08324923637817502,0.05970149253731343,0.029850746268656716,0,20.43582089552239,16.9,normal_monitoring
M0001375,MID509123069,MERCHANT_01375,5945,"Hobby, Toy, and Game Shops",GBR,LOW,2025-06-30,63,8543.67,0.06349206349206349,0.31746031746031744,0.07936507936507936,0.08338653057770708,0.031746031746031744,0.031746031746031744,0,21.976190476190474,17.7,normal_monitoring
M0001376,MID126071709,MERCHANT_01376,4829,Wire Transfer Money Orders,GBR,MEDIUM,2025-06-30,67,9108.43,0.13432835820895522,0.29850746268656714,0.07462686567164178,0.1772939129056286,0.05970149253731343,0.014925373134328358,2,22.771641791044775,44.1,normal_monitoring
M0001377,MID476078542,MERCHANT_01377,5411,"Grocery Stores, Supermarkets",GBR,LOW,2025-06-30,53,6857.65,0.11320754716981132,0.32075471698113206,0.03773584905660377,0.11721219368437803,0.0,0.018867924528301886,0,21.80377358490566,12.4,normal_monitoring
M0001378,MID271784936,MERCHANT_01378,5732,Electronics Sales,CAN,MEDIUM,2025-06-30,86,10719.77,0.1511627906976744,0.4069767441860465,0.05813953488372093,0.09571783014984969,0.011627906976744186,0.023255813953488372,2,22.14767441860465,44.2,normal_monitoring
M0001379,MID121522592,MERCHANT_01379,5732,Electronics Sales,GBR,LOW,2025-06-30,71,12486.32,0.08450704225352113,0.38028169014084506,0.04225352112676056,0.11154660419470026,0.04225352112676056,0.028169014084507043,0,22.128169014084506,15.3,normal_monitoring
M0001380,MID376582306,MERCHANT_01380,5411,"Grocery Stores, Supermarkets",GBR,LOW,2025-06-30,58,9370.4,0.15517241379310345,0.29310344827586204,0.05172413793103448,0.1588104490016216,0.06896551724137931,0.017241379310344827,0,19.655172413793103,25.5,normal_monitoring
M0001381,MID983822281,MERCHANT_01381,5814,Fast Food Restaurants,DEU,LOW,2025-06-30,61,7499.81,0.11475409836065574,0.32786885245901637,0.0,0.16051167162050203,0.01639344262295082,0.06557377049180328,1,21.727868852459018,22.6,normal_monitoring
M0001382,MID571091869,MERCHANT_01382,5945,"Hobby, Toy, and Game Shops",SGP,LOW,2025-06-30,73,7740.5,0.0958904109589041,0.2876712328767123,0.0547945205479452,0.07184031763878675,0.0136986301369863,0.0136986301369863,1,20.086301369863012,21.3,normal_monitoring
M0001383,MID885680294,MERCHANT_01383,5094,"Jewelry, Watches, Silverware",GBR,MEDIUM,2025-06-30,59,6880.8099999999995,0.11864406779661017,0.2711864406779661,0.01694915254237288,0.08891144207857575,0.03389830508474576,0.0,2,21.15423728813559,38.6,normal_monitoring
